id,gender,age,mask,class,bbox,path
004454,male,32,incorrect_mask,7,63.0 63.0 163.91666666666669 154.4375,data/train/images/004454_male_Asian_32/incorrect_mask.jpg
004454,male,32,mask1,1,63.583333333333336 71.75 166.83333333333331 167.5625,data/train/images/004454_male_Asian_32/mask1.jpg
004454,male,32,mask2,1,67.08333333333334 73.0625 157.5 156.1875,data/train/images/004454_male_Asian_32/mask2.jpg
004454,male,32,mask3,1,58.916666666666664 65.1875 171.5 166.6875,data/train/images/004454_male_Asian_32/mask3.jpg
004454,male,32,mask4,1,61.25 72.625 161.58333333333331 164.5,data/train/images/004454_male_Asian_32/mask4.jpg
004454,male,32,mask5,1,51.33333333333333 69.125 163.33333333333331 164.9375,data/train/images/004454_male_Asian_32/mask5.jpg
004455,female,55,incorrect_mask,10,58.333333333333336 206.9375 63.583333333333336 210.4375,data/train/images/004455_female_Asian_55/incorrect_mask.jpg
004455,female,55,mask1,4,61.833333333333336 73.0625 159.25 159.25,data/train/images/004455_female_Asian_55/mask1.jpg
004455,female,55,mask2,4,63.0 72.625 159.25 151.8125,data/train/images/004455_female_Asian_55/mask2.jpg
004455,female,55,mask3,4,60.083333333333336 73.9375 168.58333333333331 155.3125,data/train/images/004455_female_Asian_55/mask3.jpg
004455,female,55,mask4,4,53.08333333333333 72.625 171.5 163.625,data/train/images/004455_female_Asian_55/mask4.jpg
004455,female,55,mask5,4,53.66666666666667 65.625 168.0 154.875,data/train/images/004455_female_Asian_55/mask5.jpg
004456,female,60,incorrect_mask,11,61.833333333333336 70.0 158.66666666666669 154.0,data/train/images/004456_female_Asian_60/incorrect_mask.jpg
004456,female,60,mask1,5,58.333333333333336 66.5 161.0 159.25,data/train/images/004456_female_Asian_60/mask1.jpg
004456,female,60,mask2,5,60.083333333333336 69.125 169.16666666666669 162.75,data/train/images/004456_female_Asian_60/mask2.jpg
004456,female,60,mask3,5,60.666666666666664 71.3125 165.66666666666669 157.0625,data/train/images/004456_female_Asian_60/mask3.jpg
004456,female,60,mask4,5,62.416666666666664 66.9375 165.66666666666669 154.4375,data/train/images/004456_female_Asian_60/mask4.jpg
004456,female,60,mask5,5,57.166666666666664 69.5625 168.0 156.1875,data/train/images/004456_female_Asian_60/mask5.jpg
004457,female,59,incorrect_mask,10,68.83333333333334 67.8125 161.0 153.5625,data/train/images/004457_female_Asian_59/incorrect_mask.jpg
004457,female,59,mask1,4,70.0 65.1875 159.83333333333331 152.25,data/train/images/004457_female_Asian_59/mask1.jpg
004457,female,59,mask2,4,63.583333333333336 65.1875 165.08333333333331 155.75,data/train/images/004457_female_Asian_59/mask2.jpg
004457,female,59,mask3,4,63.0 65.625 156.33333333333331 150.0625,data/train/images/004457_female_Asian_59/mask3.jpg
004457,female,59,mask4,4,64.16666666666666 67.375 158.08333333333331 151.375,data/train/images/004457_female_Asian_59/mask4.jpg
004457,female,59,mask5,4,63.0 66.0625 158.66666666666669 147.875,data/train/images/004457_female_Asian_59/mask5.jpg
004458,female,60,incorrect_mask,11,67.08333333333334 68.6875 154.58333333333331 146.125,data/train/images/004458_female_Asian_60/incorrect_mask.jpg
004458,female,60,mask1,5,64.75 66.5 158.08333333333331 151.8125,data/train/images/004458_female_Asian_60/mask1.jpg
004458,female,60,mask2,5,68.25 66.9375 158.08333333333331 144.375,data/train/images/004458_female_Asian_60/mask2.jpg
004458,female,60,mask3,5,61.833333333333336 69.125 153.41666666666669 145.6875,data/train/images/004458_female_Asian_60/mask3.jpg
004458,female,60,mask4,5,63.0 68.25 154.0 145.6875,data/train/images/004458_female_Asian_60/mask4.jpg
004458,female,60,mask5,5,65.33333333333334 67.375 156.91666666666669 144.375,data/train/images/004458_female_Asian_60/mask5.jpg
004459,female,60,incorrect_mask,11,61.833333333333336 66.9375 166.25 141.75,data/train/images/004459_female_Asian_60/incorrect_mask.jpg
004459,female,60,mask1,5,61.833333333333336 67.375 159.25 161.4375,data/train/images/004459_female_Asian_60/mask1.jpg
004459,female,60,mask2,5,62.416666666666664 66.9375 161.58333333333331 154.875,data/train/images/004459_female_Asian_60/mask2.jpg
004459,female,60,mask3,5,63.583333333333336 71.3125 156.33333333333331 148.75,data/train/images/004459_female_Asian_60/mask3.jpg
004459,female,60,mask4,5,66.5 69.5625 154.0 141.3125,data/train/images/004459_female_Asian_60/mask4.jpg
004459,female,60,mask5,5,63.583333333333336 67.375 159.83333333333331 148.75,data/train/images/004459_female_Asian_60/mask5.jpg
004461,female,59,incorrect_mask,10,61.25 72.625 157.5 150.9375,data/train/images/004461_female_Asian_59/incorrect_mask.jpg
004461,female,59,mask1,4,68.25 70.875 158.66666666666669 154.875,data/train/images/004461_female_Asian_59/mask1.jpg
004461,female,59,mask2,4,63.583333333333336 70.0 159.25 153.125,data/train/images/004461_female_Asian_59/mask2.jpg
004461,female,59,mask3,4,60.666666666666664 70.875 155.16666666666669 150.5,data/train/images/004461_female_Asian_59/mask3.jpg
004461,female,59,mask4,4,67.08333333333334 71.3125 156.91666666666669 151.375,data/train/images/004461_female_Asian_59/mask4.jpg
004461,female,59,mask5,4,63.583333333333336 70.875 156.33333333333331 147.4375,data/train/images/004461_female_Asian_59/mask5.jpg
004462,female,58,incorrect_mask,10,68.83333333333334 73.9375 162.75 156.1875,data/train/images/004462_female_Asian_58/incorrect_mask.jpg
004462,female,58,mask1,4,70.58333333333334 71.75 155.75 153.125,data/train/images/004462_female_Asian_58/mask1.jpg
004462,female,58,mask2,4,71.75 71.3125 156.33333333333331 144.8125,data/train/images/004462_female_Asian_58/mask2.jpg
004462,female,58,mask3,4,64.16666666666666 69.5625 154.0 143.5,data/train/images/004462_female_Asian_58/mask3.jpg
004462,female,58,mask4,4,63.0 72.625 159.25 153.125,data/train/images/004462_female_Asian_58/mask4.jpg
004462,female,58,mask5,4,67.66666666666666 69.125 158.08333333333331 145.25,data/train/images/004462_female_Asian_58/mask5.jpg
004463,female,60,incorrect_mask,11,65.33333333333334 68.25 155.75 152.6875,data/train/images/004463_female_Asian_60/incorrect_mask.jpg
004463,female,60,mask1,5,68.25 69.125 159.83333333333331 151.8125,data/train/images/004463_female_Asian_60/mask1.jpg
004463,female,60,mask2,5,65.33333333333334 66.0625 159.83333333333331 155.75,data/train/images/004463_female_Asian_60/mask2.jpg
004463,female,60,mask3,5,65.91666666666666 66.0625 161.58333333333331 152.6875,data/train/images/004463_female_Asian_60/mask3.jpg
004463,female,60,mask4,5,63.0 67.375 161.0 155.75,data/train/images/004463_female_Asian_60/mask4.jpg
004463,female,60,mask5,5,61.25 66.0625 167.41666666666669 154.0,data/train/images/004463_female_Asian_60/mask5.jpg
004465,female,50,incorrect_mask,10,67.08333333333334 73.9375 151.08333333333331 151.8125,data/train/images/004465_female_Asian_50/incorrect_mask.jpg
004465,female,50,mask1,4,64.75 69.125 152.83333333333331 151.8125,data/train/images/004465_female_Asian_50/mask1.jpg
004465,female,50,mask2,4,64.16666666666666 71.3125 155.75 155.3125,data/train/images/004465_female_Asian_50/mask2.jpg
004465,female,50,mask3,4,71.75 67.8125 158.66666666666669 147.875,data/train/images/004465_female_Asian_50/mask3.jpg
004465,female,50,mask4,4,70.58333333333334 71.3125 152.25 144.375,data/train/images/004465_female_Asian_50/mask4.jpg
004465,female,50,mask5,4,65.33333333333334 71.3125 151.66666666666669 144.375,data/train/images/004465_female_Asian_50/mask5.jpg
004466,male,60,incorrect_mask,8,71.75 69.125 152.83333333333331 152.25,data/train/images/004466_male_Asian_60/incorrect_mask.jpg
004466,male,60,mask1,2,72.91666666666666 72.1875 151.66666666666669 146.125,data/train/images/004466_male_Asian_60/mask1.jpg
004466,male,60,mask2,2,71.16666666666666 67.375 152.83333333333331 145.25,data/train/images/004466_male_Asian_60/mask2.jpg
004466,male,60,mask3,2,67.66666666666666 66.0625 154.58333333333331 146.125,data/train/images/004466_male_Asian_60/mask3.jpg
004466,male,60,mask4,2,71.16666666666666 66.9375 151.08333333333331 142.625,data/train/images/004466_male_Asian_60/mask4.jpg
004466,male,60,mask5,2,65.91666666666666 64.3125 156.91666666666669 141.75,data/train/images/004466_male_Asian_60/mask5.jpg
004467,female,49,incorrect_mask,10,67.66666666666666 70.4375 156.91666666666669 145.6875,data/train/images/004467_female_Asian_49/incorrect_mask.jpg
004467,female,49,mask1,4,68.83333333333334 70.875 153.41666666666669 145.25,data/train/images/004467_female_Asian_49/mask1.jpg
004467,female,49,mask2,4,70.0 71.75 156.91666666666669 149.625,data/train/images/004467_female_Asian_49/mask2.jpg
004467,female,49,mask3,4,64.16666666666666 69.125 161.0 153.5625,data/train/images/004467_female_Asian_49/mask3.jpg
004467,female,49,mask4,4,68.83333333333334 70.4375 161.0 149.625,data/train/images/004467_female_Asian_49/mask4.jpg
004467,female,49,mask5,4,64.16666666666666 66.9375 162.16666666666669 147.4375,data/train/images/004467_female_Asian_49/mask5.jpg
004468,female,58,incorrect_mask,10,70.0 72.1875 155.75 150.0625,data/train/images/004468_female_Asian_58/incorrect_mask.jpg
004468,female,58,mask1,4,65.33333333333334 69.5625 158.66666666666669 155.75,data/train/images/004468_female_Asian_58/mask1.jpg
004468,female,58,mask2,4,64.75 70.4375 156.91666666666669 150.5,data/train/images/004468_female_Asian_58/mask2.jpg
004468,female,58,mask3,4,63.0 66.9375 158.08333333333331 147.4375,data/train/images/004468_female_Asian_58/mask3.jpg
004468,female,58,mask4,4,67.66666666666666 68.25 159.25 144.375,data/train/images/004468_female_Asian_58/mask4.jpg
004468,female,58,mask5,4,63.583333333333336 71.3125 158.66666666666669 148.3125,data/train/images/004468_female_Asian_58/mask5.jpg
004469,male,25,incorrect_mask,6,66.5 71.3125 161.0 136.5,data/train/images/004469_male_Asian_25/incorrect_mask.jpg
004469,male,25,mask1,0,70.0 69.5625 155.16666666666669 147.0,data/train/images/004469_male_Asian_25/mask1.jpg
004469,male,25,mask2,0,62.416666666666664 70.4375 160.41666666666669 156.625,data/train/images/004469_male_Asian_25/mask2.jpg
004469,male,25,mask3,0,70.58333333333334 68.25 160.41666666666669 147.875,data/train/images/004469_male_Asian_25/mask3.jpg
004469,male,25,mask4,0,64.16666666666666 70.0 154.58333333333331 149.1875,data/train/images/004469_male_Asian_25/mask4.jpg
004469,male,25,mask5,0,62.416666666666664 71.75 165.66666666666669 154.875,data/train/images/004469_male_Asian_25/mask5.jpg
004470,female,19,incorrect_mask,9,68.25 70.4375 159.83333333333331 143.5,data/train/images/004470_female_Asian_19/incorrect_mask.jpg
004470,female,19,mask1,3,68.25 70.4375 153.41666666666669 143.5,data/train/images/004470_female_Asian_19/mask1.jpg
004470,female,19,mask2,3,62.416666666666664 66.9375 162.16666666666669 147.875,data/train/images/004470_female_Asian_19/mask2.jpg
004470,female,19,mask3,3,65.91666666666666 70.0 162.16666666666669 146.5625,data/train/images/004470_female_Asian_19/mask3.jpg
004470,female,19,mask4,3,69.41666666666666 70.875 154.0 139.125,data/train/images/004470_female_Asian_19/mask4.jpg
004470,female,19,mask5,3,64.75 70.875 158.66666666666669 141.75,data/train/images/004470_female_Asian_19/mask5.jpg
004471,female,20,incorrect_mask,9,61.833333333333336 70.875 161.0 146.125,data/train/images/004471_female_Asian_20/incorrect_mask.jpg
004471,female,20,mask1,3,64.16666666666666 71.3125 159.83333333333331 160.125,data/train/images/004471_female_Asian_20/mask1.jpg
004471,female,20,mask2,3,67.66666666666666 69.5625 158.08333333333331 151.8125,data/train/images/004471_female_Asian_20/mask2.jpg
004471,female,20,mask3,3,67.08333333333334 72.1875 159.83333333333331 154.875,data/train/images/004471_female_Asian_20/mask3.jpg
004471,female,20,mask4,3,67.66666666666666 70.875 158.66666666666669 152.6875,data/train/images/004471_female_Asian_20/mask4.jpg
004471,female,20,mask5,3,66.5 70.875 156.91666666666669 146.125,data/train/images/004471_female_Asian_20/mask5.jpg
004472,female,49,incorrect_mask,10,63.0 69.125 156.91666666666669 155.75,data/train/images/004472_female_Asian_49/incorrect_mask.jpg
004472,female,49,mask1,4,68.83333333333334 70.4375 155.75 150.5,data/train/images/004472_female_Asian_49/mask1.jpg
004472,female,49,mask2,4,68.25 70.875 158.66666666666669 152.25,data/train/images/004472_female_Asian_49/mask2.jpg
004472,female,49,mask3,4,63.583333333333336 74.375 159.83333333333331 153.5625,data/train/images/004472_female_Asian_49/mask3.jpg
004472,female,49,mask4,4,67.66666666666666 68.25 158.08333333333331 152.6875,data/train/images/004472_female_Asian_49/mask4.jpg
004472,female,49,mask5,4,68.25 71.3125 158.08333333333331 147.875,data/train/images/004472_female_Asian_49/mask5.jpg
004475,male,25,incorrect_mask,6,72.33333333333334 68.25 164.5 159.6875,data/train/images/004475_male_Asian_25/incorrect_mask.jpg
004475,male,25,mask1,0,65.33333333333334 71.75 157.5 156.1875,data/train/images/004475_male_Asian_25/mask1.jpg
004475,male,25,mask2,0,63.0 73.5 157.5 159.6875,data/train/images/004475_male_Asian_25/mask2.jpg
004475,male,25,mask3,0,66.5 71.75 162.16666666666669 155.3125,data/train/images/004475_male_Asian_25/mask3.jpg
004475,male,25,mask4,0,61.25 73.9375 171.5 174.125,data/train/images/004475_male_Asian_25/mask4.jpg
004475,male,25,mask5,0,53.08333333333333 70.4375 165.66666666666669 167.5625,data/train/images/004475_male_Asian_25/mask5.jpg
004476,female,60,incorrect_mask,11,71.75 73.0625 162.16666666666669 150.0625,data/train/images/004476_female_Asian_60/incorrect_mask.jpg
004476,female,60,mask1,5,69.41666666666666 71.3125 156.91666666666669 147.4375,data/train/images/004476_female_Asian_60/mask1.jpg
004476,female,60,mask2,5,63.583333333333336 69.5625 163.33333333333331 154.0,data/train/images/004476_female_Asian_60/mask2.jpg
004476,female,60,mask3,5,63.0 73.0625 161.0 150.9375,data/train/images/004476_female_Asian_60/mask3.jpg
004476,female,60,mask4,5,67.66666666666666 71.75 158.66666666666669 147.875,data/train/images/004476_female_Asian_60/mask4.jpg
004476,female,60,mask5,5,63.583333333333336 70.4375 161.0 150.0625,data/train/images/004476_female_Asian_60/mask5.jpg
004477,female,60,incorrect_mask,11,56.583333333333336 70.4375 161.58333333333331 171.0625,data/train/images/004477_female_Asian_60/incorrect_mask.jpg
004477,female,60,mask1,5,64.75 72.1875 169.75 163.1875,data/train/images/004477_female_Asian_60/mask1.jpg
004477,female,60,mask2,5,60.083333333333336 71.75 165.66666666666669 162.75,data/train/images/004477_female_Asian_60/mask2.jpg
004477,female,60,mask3,5,60.666666666666664 74.375 169.75 164.0625,data/train/images/004477_female_Asian_60/mask3.jpg
004477,female,60,mask4,5,64.16666666666666 75.25 155.75 152.6875,data/train/images/004477_female_Asian_60/mask4.jpg
004477,female,60,mask5,5,56.583333333333336 63.0 169.75 152.25,data/train/images/004477_female_Asian_60/mask5.jpg
004478,female,60,incorrect_mask,11,57.75 67.375 161.0 166.25,data/train/images/004478_female_Asian_60/incorrect_mask.jpg
004478,female,60,mask1,5,58.916666666666664 71.75 162.16666666666669 166.25,data/train/images/004478_female_Asian_60/mask1.jpg
004478,female,60,mask2,5,55.41666666666667 76.5625 170.33333333333331 180.25,data/train/images/004478_female_Asian_60/mask2.jpg
004478,female,60,mask3,5,55.41666666666667 69.125 167.41666666666669 164.9375,data/train/images/004478_female_Asian_60/mask3.jpg
004478,female,60,mask4,5,57.75 67.8125 168.58333333333331 158.375,data/train/images/004478_female_Asian_60/mask4.jpg
004478,female,60,mask5,5,51.91666666666667 67.375 165.66666666666669 156.1875,data/train/images/004478_female_Asian_60/mask5.jpg
004479,male,38,incorrect_mask,7,64.75 62.125 162.75 160.125,data/train/images/004479_male_Asian_38/incorrect_mask.jpg
004479,male,38,mask1,1,58.333333333333336 68.25 159.25 170.625,data/train/images/004479_male_Asian_38/mask1.jpg
004479,male,38,mask2,1,60.083333333333336 71.75 155.16666666666669 164.5,data/train/images/004479_male_Asian_38/mask2.jpg
004479,male,38,mask3,1,61.25 67.8125 160.41666666666669 165.375,data/train/images/004479_male_Asian_38/mask3.jpg
004479,male,38,mask4,1,62.416666666666664 71.75 153.41666666666669 157.5,data/train/images/004479_male_Asian_38/mask4.jpg
004479,male,38,mask5,1,55.41666666666667 69.5625 153.41666666666669 153.125,data/train/images/004479_male_Asian_38/mask5.jpg
004480,female,58,incorrect_mask,10,48.41666666666667 73.9375 166.25 146.5625,data/train/images/004480_female_Asian_58/incorrect_mask.jpg
004480,female,58,mask1,4,62.416666666666664 74.8125 158.08333333333331 157.5,data/train/images/004480_female_Asian_58/mask1.jpg
004480,female,58,mask2,4,56.583333333333336 74.375 163.33333333333331 156.625,data/train/images/004480_female_Asian_58/mask2.jpg
004480,female,58,mask3,4,53.08333333333333 69.125 161.58333333333331 153.5625,data/train/images/004480_female_Asian_58/mask3.jpg
004480,female,58,mask4,4,61.25 74.8125 162.16666666666669 155.75,data/train/images/004480_female_Asian_58/mask4.jpg
004480,female,58,mask5,4,47.83333333333333 74.375 162.16666666666669 163.1875,data/train/images/004480_female_Asian_58/mask5.jpg
004481,male,29,incorrect_mask,6,71.75 70.875 155.75 153.125,data/train/images/004481_male_Asian_29/incorrect_mask.jpg
004481,male,29,mask1,0,63.583333333333336 66.5 161.58333333333331 152.6875,data/train/images/004481_male_Asian_29/mask1.jpg
004481,male,29,mask2,0,59.5 73.0625 154.58333333333331 154.4375,data/train/images/004481_male_Asian_29/mask2.jpg
004481,male,29,mask3,0,68.83333333333334 72.1875 160.41666666666669 152.6875,data/train/images/004481_male_Asian_29/mask3.jpg
004481,male,29,mask4,0,63.0 71.3125 156.33333333333331 153.5625,data/train/images/004481_male_Asian_29/mask4.jpg
004481,male,29,mask5,0,66.5 71.3125 161.0 153.125,data/train/images/004481_male_Asian_29/mask5.jpg
004482,male,53,incorrect_mask,7,67.08333333333334 67.8125 161.0 144.375,data/train/images/004482_male_Asian_53/incorrect_mask.jpg
004482,male,53,mask1,1,67.66666666666666 68.6875 159.83333333333331 152.25,data/train/images/004482_male_Asian_53/mask1.jpg
004482,male,53,mask2,1,67.66666666666666 71.75 162.16666666666669 154.4375,data/train/images/004482_male_Asian_53/mask2.jpg
004482,male,53,mask3,1,65.91666666666666 70.4375 160.41666666666669 155.3125,data/train/images/004482_male_Asian_53/mask3.jpg
004482,male,53,mask4,1,66.5 70.875 161.58333333333331 154.0,data/train/images/004482_male_Asian_53/mask4.jpg
004482,male,53,mask5,1,57.75 67.375 165.08333333333331 158.8125,data/train/images/004482_male_Asian_53/mask5.jpg
004483,male,19,incorrect_mask,6,70.58333333333334 68.25 154.58333333333331 146.5625,data/train/images/004483_male_Asian_19/incorrect_mask.jpg
004483,male,19,mask1,0,71.16666666666666 72.625 151.08333333333331 143.5,data/train/images/004483_male_Asian_19/mask1.jpg
004483,male,19,mask2,0,67.08333333333334 62.125 156.33333333333331 139.125,data/train/images/004483_male_Asian_19/mask2.jpg
004483,male,19,mask3,0,73.5 63.875 161.0 137.8125,data/train/images/004483_male_Asian_19/mask3.jpg
004483,male,19,mask4,0,74.08333333333334 65.1875 159.83333333333331 142.625,data/train/images/004483_male_Asian_19/mask4.jpg
004483,male,19,mask5,0,68.25 72.625 155.16666666666669 142.625,data/train/images/004483_male_Asian_19/mask5.jpg
004484,male,20,incorrect_mask,6,70.58333333333334 66.0625 158.66666666666669 136.0625,data/train/images/004484_male_Asian_20/incorrect_mask.jpg
004484,male,20,mask1,0,71.75 65.1875 151.66666666666669 136.5,data/train/images/004484_male_Asian_20/mask1.jpg
004484,male,20,mask2,0,71.75 66.5 159.25 142.625,data/train/images/004484_male_Asian_20/mask2.jpg
004484,male,20,mask3,0,75.83333333333334 65.625 159.83333333333331 136.0625,data/train/images/004484_male_Asian_20/mask3.jpg
004484,male,20,mask4,0,69.41666666666666 65.1875 156.33333333333331 138.6875,data/train/images/004484_male_Asian_20/mask4.jpg
004484,male,20,mask5,0,68.25 65.1875 157.5 135.1875,data/train/images/004484_male_Asian_20/mask5.jpg
004485,male,57,incorrect_mask,7,65.91666666666666 67.375 155.16666666666669 148.3125,data/train/images/004485_male_Asian_57/incorrect_mask.jpg
004485,male,57,mask1,1,70.0 66.9375 154.58333333333331 143.9375,data/train/images/004485_male_Asian_57/mask1.jpg
004485,male,57,mask2,1,67.08333333333334 67.8125 155.16666666666669 145.25,data/train/images/004485_male_Asian_57/mask2.jpg
004485,male,57,mask3,1,73.5 67.8125 155.16666666666669 142.625,data/train/images/004485_male_Asian_57/mask3.jpg
004485,male,57,mask4,1,70.58333333333334 70.875 150.5 139.125,data/train/images/004485_male_Asian_57/mask4.jpg
004485,male,57,mask5,1,70.58333333333334 67.8125 147.0 132.5625,data/train/images/004485_male_Asian_57/mask5.jpg
004486,male,20,incorrect_mask,6,73.5 64.75 151.66666666666669 136.5,data/train/images/004486_male_Asian_20/incorrect_mask.jpg
004486,male,20,mask1,0,75.25 68.25 151.08333333333331 138.25,data/train/images/004486_male_Asian_20/mask1.jpg
004486,male,20,mask2,0,78.16666666666666 64.75 151.08333333333331 131.6875,data/train/images/004486_male_Asian_20/mask2.jpg
004486,male,20,mask3,0,76.41666666666666 67.375 151.66666666666669 136.9375,data/train/images/004486_male_Asian_20/mask3.jpg
004486,male,20,mask4,0,69.41666666666666 64.75 151.66666666666669 141.3125,data/train/images/004486_male_Asian_20/mask4.jpg
004486,male,20,mask5,0,67.08333333333334 66.9375 154.58333333333331 140.875,data/train/images/004486_male_Asian_20/mask5.jpg
004487,male,18,incorrect_mask,6,72.33333333333334 67.8125 158.66666666666669 144.8125,data/train/images/004487_male_Asian_18/incorrect_mask.jpg
004487,male,18,mask1,0,70.58333333333334 68.25 149.33333333333331 142.1875,data/train/images/004487_male_Asian_18/mask1.jpg
004487,male,18,mask2,0,60.666666666666664 66.9375 154.58333333333331 149.625,data/train/images/004487_male_Asian_18/mask2.jpg
004487,male,18,mask3,0,61.25 71.75 155.75 152.6875,data/train/images/004487_male_Asian_18/mask3.jpg
004487,male,18,mask4,0,71.75 70.0 157.5 144.8125,data/train/images/004487_male_Asian_18/mask4.jpg
004487,male,18,mask5,0,67.66666666666666 69.5625 157.5 145.6875,data/train/images/004487_male_Asian_18/mask5.jpg
004488,male,23,incorrect_mask,6,68.25 69.5625 156.33333333333331 156.1875,data/train/images/004488_male_Asian_23/incorrect_mask.jpg
004488,male,23,mask1,0,68.83333333333334 69.5625 155.75 158.8125,data/train/images/004488_male_Asian_23/mask1.jpg
004488,male,23,mask2,0,69.41666666666666 69.5625 155.16666666666669 148.75,data/train/images/004488_male_Asian_23/mask2.jpg
004488,male,23,mask3,0,70.0 69.5625 158.66666666666669 152.25,data/train/images/004488_male_Asian_23/mask3.jpg
004488,male,23,mask4,0,68.83333333333334 70.4375 156.91666666666669 151.8125,data/train/images/004488_male_Asian_23/mask4.jpg
004488,male,23,mask5,0,67.08333333333334 70.0 158.08333333333331 148.3125,data/train/images/004488_male_Asian_23/mask5.jpg
004489,male,23,incorrect_mask,6,65.91666666666666 67.8125 155.75 139.125,data/train/images/004489_male_Asian_23/incorrect_mask.jpg
004489,male,23,mask1,0,70.0 69.125 154.0 150.0625,data/train/images/004489_male_Asian_23/mask1.jpg
004489,male,23,mask2,0,69.41666666666666 70.0 152.83333333333331 148.75,data/train/images/004489_male_Asian_23/mask2.jpg
004489,male,23,mask3,0,67.08333333333334 71.3125 153.41666666666669 152.6875,data/train/images/004489_male_Asian_23/mask3.jpg
004489,male,23,mask4,0,67.66666666666666 70.0 155.16666666666669 149.1875,data/train/images/004489_male_Asian_23/mask4.jpg
004489,male,23,mask5,0,66.5 68.25 155.75 147.875,data/train/images/004489_male_Asian_23/mask5.jpg
004490,male,21,incorrect_mask,6,66.5 68.6875 155.75 138.6875,data/train/images/004490_male_Asian_21/incorrect_mask.jpg
004490,male,21,mask1,0,67.66666666666666 69.125 159.25 153.5625,data/train/images/004490_male_Asian_21/mask1.jpg
004490,male,21,mask2,0,67.08333333333334 70.875 156.33333333333331 147.4375,data/train/images/004490_male_Asian_21/mask2.jpg
004490,male,21,mask3,0,68.83333333333334 71.3125 153.41666666666669 146.125,data/train/images/004490_male_Asian_21/mask3.jpg
004490,male,21,mask4,0,70.0 72.625 156.33333333333331 146.5625,data/train/images/004490_male_Asian_21/mask4.jpg
004490,male,21,mask5,0,65.91666666666666 69.125 159.25 145.6875,data/train/images/004490_male_Asian_21/mask5.jpg
005001,female,28,incorrect_mask,9,62.416666666666664 44.1875 154.58333333333331 104.5625,data/train/images/005001_female_Asian_28/incorrect_mask.jpg
005001,female,28,mask1,3,74.66666666666666 37.625 141.16666666666669 84.0,data/train/images/005001_female_Asian_28/mask1.jpg
005001,female,28,mask2,3,74.08333333333334 50.3125 157.5 106.75,data/train/images/005001_female_Asian_28/mask2.jpg
005001,female,28,mask3,3,60.666666666666664 55.5625 149.91666666666669 112.875,data/train/images/005001_female_Asian_28/mask3.jpg
005001,female,28,mask4,3,65.33333333333334 66.9375 156.91666666666669 126.0,data/train/images/005001_female_Asian_28/mask4.jpg
005001,female,28,mask5,3,68.25 50.3125 149.91666666666669 100.625,data/train/images/005001_female_Asian_28/mask5.jpg
005002,female,28,incorrect_mask,9,74.08333333333334 54.25 137.08333333333331 108.9375,data/train/images/005002_female_Asian_28/incorrect_mask.jpg
005002,female,28,mask1,3,65.91666666666666 45.9375 147.0 119.4375,data/train/images/005002_female_Asian_28/mask1.jpg
005002,female,28,mask2,3,67.08333333333334 65.1875 144.08333333333331 131.6875,data/train/images/005002_female_Asian_28/mask2.jpg
005002,female,28,mask3,3,71.16666666666666 53.8125 144.66666666666669 118.5625,data/train/images/005002_female_Asian_28/mask3.jpg
005002,female,28,mask4,3,75.25 43.75 142.33333333333331 107.1875,data/train/images/005002_female_Asian_28/mask4.jpg
005002,female,28,mask5,3,65.33333333333334 42.0 140.0 109.375,data/train/images/005002_female_Asian_28/mask5.jpg
005003,female,45,incorrect_mask,10,72.33333333333334 47.25 147.0 112.4375,data/train/images/005003_female_Asian_45/incorrect_mask.jpg
005003,female,45,mask1,4,66.5 68.6875 141.16666666666669 131.25,data/train/images/005003_female_Asian_45/mask1.jpg
005003,female,45,mask2,4,78.75 58.1875 147.0 115.0625,data/train/images/005003_female_Asian_45/mask2.jpg
005003,female,45,mask3,4,71.75 60.375 142.91666666666669 122.0625,data/train/images/005003_female_Asian_45/mask3.jpg
005003,female,45,mask4,4,67.08333333333334 52.5 138.25 115.9375,data/train/images/005003_female_Asian_45/mask4.jpg
005003,female,45,mask5,4,68.83333333333334 57.3125 149.91666666666669 128.625,data/train/images/005003_female_Asian_45/mask5.jpg
005004,female,30,incorrect_mask,10,67.08333333333334 44.625 147.58333333333331 115.0625,data/train/images/005004_female_Asian_30/incorrect_mask.jpg
005004,female,30,mask1,4,64.16666666666666 52.9375 145.25 122.0625,data/train/images/005004_female_Asian_30/mask1.jpg
005004,female,30,mask2,4,77.58333333333334 40.25 160.41666666666669 115.5,data/train/images/005004_female_Asian_30/mask2.jpg
005004,female,30,mask3,4,60.666666666666664 58.625 159.83333333333331 142.1875,data/train/images/005004_female_Asian_30/mask3.jpg
005004,female,30,mask4,4,68.83333333333334 47.6875 161.0 130.8125,data/train/images/005004_female_Asian_30/mask4.jpg
005004,female,30,mask5,4,61.833333333333336 50.3125 153.41666666666669 129.5,data/train/images/005004_female_Asian_30/mask5.jpg
005005,female,28,incorrect_mask,9,63.0 48.125 148.75 118.5625,data/train/images/005005_female_Asian_28/incorrect_mask.jpg
005005,female,28,mask1,3,61.833333333333336 59.0625 148.75 132.5625,data/train/images/005005_female_Asian_28/mask1.jpg
005005,female,28,mask2,3,64.16666666666666 53.8125 151.08333333333331 127.3125,data/train/images/005005_female_Asian_28/mask2.jpg
005005,female,28,mask3,3,59.5 49.4375 160.41666666666669 133.0,data/train/images/005005_female_Asian_28/mask3.jpg
